Date,Open,High,Low,Close,Adj Close,Volume
2015-06-19,861.000000,862.799988,843.250000,845.950012,833.920288,2333016
2015-06-22,850.900024,862.000000,850.150024,856.900024,844.714661,2429207
2015-06-23,859.950012,866.700012,856.000000,857.700012,845.503235,1899146
2015-06-24,859.000000,880.750000,859.000000,871.099976,858.712646,5168452
2015-06-25,870.750000,878.400024,860.849976,866.099976,853.783752,6719110
2015-06-26,869.700012,873.400024,861.000000,867.200012,854.868164,2614534
2015-06-29,852.000000,854.000000,836.299988,849.549988,837.469055,1794757
2015-06-30,854.650024,877.299988,850.599976,874.599976,862.162842,4010634
2015-07-01,881.450012,886.400024,869.599976,873.099976,860.684265,2251368
2015-07-02,882.799988,884.849976,867.500000,871.099976,858.712646,1914607
2015-07-03,874.400024,881.700012,868.750000,871.000000,858.614075,1407939
2015-07-06,862.049988,880.299988,861.500000,878.900024,866.401733,1381867
2015-07-07,879.500000,891.799988,875.000000,885.349976,872.760010,2556817
2015-07-08,883.299988,888.500000,866.900024,871.299988,858.909851,2485149
2015-07-09,871.000000,885.349976,864.200012,872.400024,859.994202,2059496
2015-07-10,881.000000,907.799988,878.900024,901.549988,888.729675,3549894
2015-07-13,909.900024,925.500000,908.000000,915.500000,902.481323,3265149
2015-07-14,915.400024,921.500000,905.549988,919.400024,906.325867,1706366
2015-07-15,921.500000,933.000000,914.500000,929.750000,916.528625,2417317
2015-07-16,934.299988,943.500000,932.000000,941.349976,927.963684,1756860
2015-07-17,948.000000,957.000000,942.599976,947.650024,934.174072,2256640
2015-07-20,952.849976,953.700012,945.000000,948.000000,934.519104,1378923
2015-07-21,853.200012,853.200012,795.250000,805.250000,793.799133,32687596
2015-07-22,811.000000,836.950012,808.099976,834.549988,822.682434,10872729
2015-07-23,839.000000,839.099976,821.500000,828.849976,817.063477,3645770
2015-07-24,829.000000,839.799988,825.299988,836.200012,824.308899,3052640
2015-07-27,833.700012,839.799988,819.099976,823.700012,811.986755,3606126
2015-07-28,825.000000,834.500000,810.049988,820.150024,808.487183,2689656
2015-07-29,823.000000,834.049988,819.650024,829.750000,817.950684,2301293
2015-07-30,835.000000,835.500000,810.200012,814.250000,802.671143,4324642
2015-07-31,819.000000,825.299988,812.000000,822.400024,810.705200,3307416
2015-08-03,822.000000,832.000000,820.000000,830.950012,819.133545,2029186
2015-08-04,834.799988,834.799988,820.000000,830.099976,818.295715,3069438
2015-08-05,833.000000,844.400024,827.099976,841.900024,829.927917,2246991
2015-08-06,845.000000,857.400024,842.099976,845.400024,833.378113,3573927
2015-08-07,855.000000,857.250000,850.000000,851.950012,839.834961,2261385
2015-08-10,854.799988,856.549988,831.000000,840.700012,828.744995,2206976
2015-08-11,843.000000,846.599976,831.299988,841.750000,829.780029,2135240
2015-08-12,847.950012,884.900024,847.000000,866.150024,853.833069,5281162
2015-08-13,868.900024,888.000000,840.000000,879.049988,866.549622,2580690
2015-08-14,888.000000,914.700012,887.599976,897.700012,884.934387,4606523
2015-08-17,909.000000,918.000000,889.599976,906.200012,893.313538,2930882
2015-08-18,907.150024,915.000000,885.750000,889.750000,877.097473,1790875
2015-08-19,897.000000,930.000000,896.250000,927.750000,914.557068,5294282
2015-08-20,946.000000,966.000000,931.700012,936.650024,923.330566,7479776
2015-08-21,933.000000,942.349976,907.549988,937.900024,924.562805,4481821
2015-08-24,909.000000,940.000000,875.200012,891.099976,878.428284,6095598
2015-08-25,915.849976,921.650024,850.000000,890.599976,877.935364,5366573
2015-08-26,892.900024,900.349976,868.599976,872.900024,860.487122,3455259
2015-08-27,896.000000,905.849976,880.000000,902.000000,889.173279,5115937
2015-08-28,911.000000,916.500000,865.000000,886.450012,873.844360,4988409
2015-08-31,882.400024,911.400024,870.000000,898.950012,886.166626,13512125
2015-09-01,883.700012,916.000000,882.000000,901.950012,889.124023,4315484
2015-09-02,914.000000,917.000000,886.700012,890.150024,877.491760,4877084
2015-09-03,898.000000,901.900024,881.099976,884.950012,872.365784,2306749
2015-09-04,890.000000,890.000000,852.650024,857.700012,845.503235,3075607
2015-09-07,860.150024,866.000000,832.000000,836.500000,824.604675,2479603
2015-09-08,842.000000,850.000000,815.000000,844.599976,832.589478,3192919
2015-09-09,856.650024,860.000000,835.200012,839.049988,827.118347,2164371
2015-09-10,835.000000,844.049988,824.900024,839.700012,827.759277,2478514
2015-09-11,844.000000,851.950012,840.349976,846.049988,834.018860,2710761
2015-09-14,854.200012,858.950012,845.349976,857.049988,844.862488,2590701
2015-09-15,858.599976,871.500000,855.000000,866.700012,854.375183,3818309
2015-09-16,879.200012,891.799988,875.650024,887.200012,874.583740,5674983
2015-09-18,897.000000,920.799988,888.450012,905.200012,892.327759,5214357
2015-09-21,908.299988,912.950012,895.099976,899.950012,887.152466,3137037
2015-09-22,909.000000,909.000000,891.549988,900.599976,887.793152,3447182
2015-09-23,895.000000,905.200012,888.299988,896.750000,883.997986,1895163
2015-09-24,900.900024,900.900024,888.250000,891.900024,879.216858,4615659
2015-09-28,895.000000,895.000000,857.200012,861.000000,848.756348,3862676
2015-09-29,861.000000,861.000000,840.250000,848.250000,836.187622,2137288
2015-09-30,860.000000,872.000000,858.200012,868.400024,856.051086,2861245
2015-10-01,875.000000,895.000000,873.250000,891.000000,878.329651,2278061
2015-10-05,899.000000,902.200012,880.200012,897.950012,885.180908,3142118
2015-10-06,905.950012,915.900024,902.250000,909.950012,897.010254,2368600
2015-10-07,915.000000,928.700012,903.000000,926.200012,913.029114,2899026
2015-10-08,930.000000,933.950012,910.599976,915.650024,902.629150,2018360
2015-10-09,922.500000,922.799988,901.200012,906.200012,893.313538,1963120
2015-10-12,910.000000,914.950012,883.200012,892.000000,879.315430,2057784
2015-10-13,894.000000,896.750000,874.000000,881.599976,869.063293,1526300
2015-10-14,884.099976,894.000000,881.599976,883.700012,871.133545,1468468
2015-10-15,889.950012,892.500000,880.049988,888.000000,875.372253,2180779
2015-10-16,888.000000,892.000000,881.000000,890.500000,877.836731,1209569
2015-10-19,895.000000,911.000000,886.549988,905.950012,893.067139,2000070
2015-10-20,911.000000,913.099976,899.700012,902.549988,889.715393,1880891
2015-10-21,901.900024,902.250000,886.500000,889.000000,879.280762,1272841
2015-10-23,901.950012,903.849976,883.049988,884.599976,874.928833,1916780
2015-10-26,890.000000,894.099976,886.099976,888.799988,879.082947,1770689
2015-10-27,888.000000,912.450012,885.000000,908.650024,898.716003,2896574
2015-10-28,903.000000,907.500000,895.049988,901.549988,891.693604,1939812
2015-10-29,902.000000,902.000000,875.549988,878.900024,869.291199,3272915
2015-10-30,880.200012,893.000000,876.700012,889.549988,879.824768,2387217
2015-11-02,875.049988,878.150024,857.549988,865.349976,855.889282,1982404
2015-11-03,870.000000,877.799988,862.799988,868.549988,859.054382,1547053
2015-11-04,867.000000,874.500000,850.000000,852.500000,843.179810,2275409
2015-11-05,848.000000,849.900024,809.000000,815.950012,807.029419,4038115
2015-11-06,816.049988,822.349976,800.549988,803.400024,794.616577,3763950
2015-11-09,761.000000,771.849976,744.950012,756.950012,748.674500,7903526
2015-11-10,753.099976,764.200012,724.049988,731.950012,723.947754,7024856
2015-11-13,745.099976,752.400024,736.000000,740.599976,732.503174,4665553
2015-11-16,743.000000,747.500000,732.549988,738.650024,730.574524,3357919
2015-11-17,746.000000,755.549988,743.950012,753.349976,745.113831,3853257
2015-11-18,755.000000,761.299988,748.500000,753.750000,745.509460,2521801
2015-11-19,758.000000,761.000000,738.400024,742.500000,734.382385,4059404
2015-11-20,739.799988,741.000000,723.900024,725.849976,717.914429,5345428
2015-11-23,726.000000,728.900024,713.500000,717.099976,709.260071,5781403
2015-11-24,717.000000,719.549988,704.000000,706.200012,698.479248,9846509
2015-11-26,716.849976,740.000000,716.500000,735.900024,727.854614,8438968
2015-11-27,742.000000,742.349976,731.000000,739.849976,731.761414,4475863
2015-11-30,732.500000,737.500000,727.349976,729.500000,721.524536,8738130
2015-12-01,732.000000,733.799988,727.000000,729.250000,721.277222,3183165
2015-12-02,739.000000,739.000000,725.000000,731.799988,723.799377,5136352
2015-12-03,729.849976,732.400024,724.000000,726.900024,718.952942,3079014
2015-12-04,722.500000,773.900024,721.500000,755.400024,747.141418,24605807
2015-12-07,765.299988,781.500000,762.049988,777.349976,768.851440,7139702
2015-12-08,776.000000,779.849976,767.500000,770.900024,762.471924,3655120
2015-12-09,772.500000,775.400024,750.150024,759.150024,750.850403,4935349
2015-12-10,769.849976,769.849976,733.299988,756.799988,748.526062,4496091
2015-12-11,759.650024,766.000000,748.500000,757.799988,749.515137,2852880
2015-12-14,758.849976,773.000000,753.650024,768.599976,760.197083,2629235
2015-12-15,775.000000,781.450012,769.200012,773.750000,765.290771,3549320
2015-12-16,780.000000,785.500000,775.799988,784.099976,775.527588,2864795
2015-12-17,791.049988,805.000000,788.000000,802.250000,793.479126,3491346
2015-12-18,799.599976,809.000000,787.200012,790.150024,781.511536,4125199
2015-12-21,738.000000,756.799988,731.000000,754.200012,745.954529,12310649
2015-12-22,756.200012,768.900024,756.200012,763.700012,755.350708,3734881
2015-12-23,771.000000,793.500000,770.000000,790.400024,781.758728,6651886
2015-12-24,797.000000,798.400024,786.400024,790.849976,782.203796,2053955
2015-12-28,791.650024,815.000000,791.650024,811.599976,802.726990,4287383
2015-12-29,815.000000,819.900024,805.500000,811.349976,802.479675,2702847
2015-12-30,814.000000,826.000000,806.450012,810.150024,801.292847,1919186
2015-12-31,812.000000,825.000000,804.099976,820.150024,811.183533,2590518
2016-01-01,810.049988,817.900024,806.200012,815.549988,806.633789,986728
2016-01-04,813.900024,821.299988,795.099976,799.099976,790.363647,2388588
2016-01-05,807.000000,807.000000,792.049988,800.500000,791.748352,1632394
2016-01-06,805.000000,805.799988,790.750000,791.950012,783.291809,2168214
2016-01-07,788.000000,799.000000,778.650024,783.799988,775.230896,2082334
2016-01-08,795.000000,805.799988,786.000000,794.150024,785.467773,2315237
2016-01-11,789.500000,804.500000,779.099976,782.250000,773.697876,3424538
2016-01-12,784.000000,794.000000,784.000000,788.150024,779.533325,1787888
2016-01-13,795.000000,804.650024,781.500000,796.599976,787.890930,3447651
2016-01-14,789.799988,796.400024,785.700012,791.849976,783.192871,3233849
2016-01-15,797.750000,799.000000,780.200012,787.099976,778.494812,2370237
2016-01-18,787.000000,797.500000,775.000000,784.950012,776.368347,4202772
2016-01-19,786.000000,796.799988,781.250000,793.900024,785.220520,2169752
2016-01-20,785.500000,805.000000,775.599976,792.599976,783.934692,4222563
2016-01-21,800.000000,803.400024,764.000000,773.150024,764.697327,3264178
2016-01-22,779.000000,794.000000,773.299988,789.200012,780.571899,1970106
2016-01-25,795.000000,814.900024,794.450012,807.250000,798.424500,2905098
2016-01-27,817.000000,823.250000,809.299988,821.150024,812.172607,3609838
2016-01-28,817.000000,836.799988,817.000000,834.150024,825.030457,4368190
2016-01-29,843.000000,878.000000,839.099976,872.950012,863.406250,4709689
2016-02-01,880.799988,888.299988,861.900024,872.299988,862.763367,3252050
2016-02-02,879.849976,883.349976,831.099976,835.150024,826.019531,2676955
2016-02-03,836.799988,855.000000,829.299988,834.900024,825.772278,2630864
2016-02-04,840.000000,847.799988,818.150024,835.599976,826.464600,2287218
2016-02-05,839.000000,860.000000,836.549988,857.549988,848.174622,2250196
2016-02-08,855.000000,864.799988,830.000000,835.650024,826.514038,1198192
2016-02-09,830.000000,860.900024,828.099976,854.049988,844.712891,2340243
2016-02-10,851.049988,865.750000,838.200012,855.750000,846.394287,3530848
2016-02-11,851.000000,858.900024,827.000000,830.400024,821.321411,2067334
2016-02-12,845.000000,884.700012,802.450012,847.349976,838.086121,5260215
2016-02-15,855.000000,867.000000,845.099976,850.200012,840.904968,3592947
2016-02-16,850.599976,857.150024,820.200012,827.799988,818.749817,1957372
2016-02-17,831.950012,859.349976,828.000000,855.799988,846.443665,1975343
2016-02-18,869.700012,876.500000,858.099976,870.450012,860.933594,2342525
2016-02-19,870.400024,870.400024,857.000000,864.200012,854.751892,1561649
2016-02-22,871.950012,885.799988,868.000000,882.450012,872.802368,2302969
2016-02-23,884.700012,898.450012,866.250000,871.099976,861.576477,2470030
2016-02-24,866.349976,870.000000,849.599976,854.549988,845.207397,1716644
2016-02-25,857.450012,880.000000,855.549988,875.349976,865.779968,3898475
2016-02-26,885.000000,890.000000,869.099976,871.900024,862.367737,2409042
2016-02-29,880.799988,880.799988,833.700012,853.900024,844.564514,3546392
2016-03-01,861.700012,873.000000,851.299988,868.400024,858.906006,2354037
2016-03-02,876.000000,877.099976,850.000000,851.849976,842.536926,3184958
2016-03-03,859.900024,873.849976,852.599976,870.900024,861.378723,2447143
2016-03-04,872.000000,874.500000,852.599976,856.799988,847.432800,1525260
2016-03-08,859.799988,871.000000,851.250000,858.599976,849.213074,2297582
2016-03-09,860.000000,863.700012,836.900024,860.900024,851.488037,3139226
2016-03-10,864.450012,868.000000,846.500000,865.049988,855.592651,2042250
2016-03-11,854.900024,870.000000,843.599976,868.200012,858.708191,2329088
2016-03-14,869.000000,876.549988,858.599976,862.200012,852.773743,2139517
2016-03-15,861.500000,861.500000,840.599976,843.150024,833.932068,2357014
2016-03-16,845.500000,847.450012,821.650024,835.750000,826.612915,2521867
2016-03-17,842.000000,843.900024,821.799988,827.250000,818.205872,2605930
2016-03-18,825.049988,825.900024,798.400024,816.000000,807.078857,5270631
2016-03-21,820.549988,838.049988,816.799988,836.450012,827.305298,3177198
2016-03-22,835.049988,847.000000,831.900024,844.599976,835.366150,2105722
2016-03-23,844.700012,852.000000,834.599976,846.200012,836.948669,2331768
2016-03-28,846.000000,846.000000,803.000000,809.250000,800.402710,4596334
2016-03-29,809.250000,811.849976,770.000000,794.349976,785.665527,7468509
2016-03-30,811.900024,815.549988,801.049988,811.700012,802.825928,3020735
2016-03-31,811.900024,829.650024,811.900024,820.000000,811.035156,5230705
2016-04-01,821.000000,824.000000,809.400024,815.099976,806.188721,1654746
2016-04-04,817.200012,821.000000,811.099976,815.049988,806.139221,1239310
2016-04-05,816.000000,816.450012,799.500000,800.799988,792.045044,2570634
2016-04-06,804.500000,811.099976,798.049988,809.549988,800.699341,1809628
2016-04-07,810.000000,822.900024,805.099976,811.700012,802.825928,2221164
2016-04-08,807.049988,817.450012,807.049988,811.750000,802.875366,1088142
2016-04-11,823.000000,826.000000,809.200012,817.299988,808.364624,2757166
2016-04-12,819.700012,827.049988,816.349976,823.599976,814.595764,1942717
2016-04-13,826.099976,835.900024,823.000000,833.049988,823.942505,2310970
2016-04-18,833.150024,841.150024,827.299988,837.799988,828.640503,2257502
2016-04-20,836.099976,836.099976,825.200012,828.549988,819.491699,2134965
2016-04-21,831.650024,837.900024,826.799988,832.900024,823.794128,1381380
2016-04-22,827.000000,828.450012,818.150024,820.200012,811.232971,2527855
2016-04-25,820.000000,821.150024,802.000000,808.849976,800.007019,3644370
2016-04-26,805.000000,817.599976,797.000000,814.400024,805.496338,4083983
2016-04-27,814.000000,816.099976,809.200012,813.950012,805.051331,1364080
2016-04-28,819.000000,819.000000,800.000000,801.950012,793.182495,4828596
2016-04-29,805.000000,813.299988,802.000000,811.299988,802.430237,2339763
2016-05-02,813.750000,816.150024,804.500000,811.799988,802.924805,1083227
2016-05-03,808.200012,813.599976,780.000000,798.250000,789.522949,5809209
2016-05-04,799.000000,806.400024,787.049988,804.200012,795.407898,2523074
2016-05-05,825.549988,828.000000,806.500000,810.450012,801.589539,3065087
2016-05-06,809.950012,815.000000,802.250000,804.400024,795.605713,1464262
2016-05-09,805.000000,811.799988,796.000000,805.299988,796.495850,2556690
2016-05-10,806.000000,811.000000,800.299988,802.150024,793.380249,2156929
2016-05-11,799.000000,806.000000,792.000000,796.299988,787.594238,2268518
2016-05-12,795.099976,805.700012,795.099976,803.549988,794.764954,1962391
2016-05-13,805.349976,805.349976,792.500000,795.049988,786.357910,2454738
2016-05-16,799.900024,802.000000,791.700012,797.849976,789.127258,2035038
2016-05-17,801.000000,802.599976,796.500000,799.900024,791.154846,2505291
2016-05-18,798.950012,799.049988,791.000000,795.299988,786.605164,2244494
2016-05-19,797.000000,797.700012,790.000000,792.500000,783.835815,3114189
2016-05-20,797.900024,797.900024,790.000000,791.349976,782.698303,2460489
2016-05-23,793.000000,793.700012,779.299988,784.549988,775.972717,2403975
2016-05-24,786.000000,787.000000,771.000000,772.299988,763.856628,2249441
2016-05-25,778.299988,789.900024,771.200012,785.450012,776.862854,1556315
2016-05-26,781.099976,788.000000,774.049988,779.349976,770.829529,1900809
2016-05-27,795.000000,828.000000,790.099976,824.950012,815.931091,3675225
2016-05-30,831.000000,842.000000,808.250000,812.099976,803.221497,4888391
2016-05-31,792.000000,799.000000,756.000000,762.750000,754.411011,15706495
2016-06-01,767.049988,771.400024,752.450012,754.549988,746.300659,4921709
2016-06-02,755.099976,758.500000,744.549988,746.750000,738.585938,4900285
2016-06-03,751.900024,751.900024,735.049988,737.349976,729.288757,5944789
2016-06-06,748.900024,750.000000,721.849976,724.400024,716.480347,6330743
2016-06-07,728.000000,741.900024,710.150024,738.799988,730.722900,7369626
2016-06-08,744.000000,744.950012,734.400024,738.000000,729.931580,3384926
2016-06-09,738.000000,745.250000,731.500000,742.700012,734.580200,3948805
2016-06-10,745.849976,747.000000,738.400024,741.400024,733.294495,2785032
2016-06-13,738.500000,748.000000,733.150024,746.450012,738.289246,2918950
2016-06-14,748.000000,755.000000,746.549988,753.700012,745.459961,2789220
2016-06-15,756.900024,758.349976,750.000000,751.599976,743.382935,1417625
2016-06-16,752.000000,756.349976,742.700012,754.599976,746.350159,2717995
2016-06-17,756.500000,758.150024,740.099976,743.200012,735.074829,3317924
2016-06-20,739.849976,746.099976,733.849976,739.849976,731.761414,3323011
2016-06-21,741.099976,745.200012,735.200012,736.299988,728.250183,3703466
2016-06-22,739.950012,741.400024,731.400024,740.049988,731.959167,3715759
2016-06-23,743.950012,757.799988,743.000000,752.599976,744.372009,3909660
2016-06-24,747.700012,765.000000,734.000000,754.750000,746.498474,7640809
2016-06-27,757.000000,775.599976,753.299988,773.750000,765.290771,4493497
2016-06-28,774.000000,779.349976,763.549988,765.099976,756.735291,2788888
2016-06-29,770.700012,774.450012,767.599976,770.299988,761.878540,2460436
2016-06-30,775.000000,776.900024,761.000000,763.099976,754.757202,4538392
2016-07-01,769.000000,769.450012,762.049988,763.349976,755.004456,2656477
2016-07-04,768.250000,774.799988,766.150024,770.799988,762.372986,1575107
2016-07-05,772.950012,778.000000,764.250000,774.500000,766.032532,2746347
2016-07-07,778.000000,782.950012,775.000000,778.200012,769.692139,2515212
2016-07-08,781.950012,785.000000,774.450012,777.500000,768.999756,2174896
2016-07-11,789.000000,793.900024,781.500000,789.000000,780.374023,4771555
2016-07-12,792.799988,793.000000,778.150024,783.049988,774.489075,3402732
2016-07-13,786.849976,794.849976,775.000000,778.549988,770.038269,3546248
2016-07-14,774.650024,774.650024,766.849976,768.549988,760.147583,4148326
2016-07-15,772.000000,774.799988,764.099976,770.400024,761.977478,5462554
2016-07-18,774.299988,781.000000,770.900024,776.700012,768.208557,3096502
2016-07-19,780.000000,787.000000,777.599976,782.400024,773.846252,3030866
2016-07-20,785.400024,798.299988,781.549988,797.250000,788.533813,4592908
2016-07-21,800.000000,806.000000,791.000000,794.200012,785.517212,3452258
2016-07-22,796.000000,796.000000,782.000000,786.599976,778.000244,2552125
2016-07-25,788.000000,805.000000,787.000000,804.000000,795.210083,3836740
2016-07-26,807.000000,808.000000,795.099976,798.400024,789.671326,2827707
2016-07-27,797.049988,810.000000,791.250000,807.900024,799.067444,2447955
2016-07-28,810.400024,828.000000,809.500000,825.450012,816.425537,3981433
2016-07-29,825.000000,839.799988,820.549988,829.950012,820.876404,3056996
2016-08-01,837.900024,840.000000,822.700012,835.650024,826.514038,2052236
2016-08-02,839.000000,847.500000,826.849976,828.900024,819.837830,2135409
2016-08-03,832.700012,847.349976,821.299988,839.599976,830.420837,2105776
2016-08-04,842.000000,854.950012,840.099976,848.549988,839.272949,2609726
2016-08-05,852.900024,854.450012,837.049988,841.900024,832.695740,1908271
2016-08-08,842.049988,844.849976,830.400024,832.799988,823.695190,3382787
2016-08-09,834.000000,835.200012,822.599976,829.349976,820.282898,1896252
2016-08-10,831.700012,833.000000,815.049988,817.650024,808.710876,1315780
2016-08-11,814.299988,818.799988,785.200012,808.250000,799.413574,6662203
2016-08-12,816.799988,825.900024,790.549988,800.549988,791.797791,8732728
2016-08-16,808.349976,808.349976,781.200012,782.700012,774.142883,5115466
2016-08-17,778.750000,790.799988,772.799988,785.000000,776.417847,3550406
2016-08-18,790.000000,794.400024,785.500000,788.799988,780.176208,1585900
2016-08-19,792.750000,793.500000,779.599976,783.799988,775.230896,3217425
2016-08-22,784.250000,785.000000,765.000000,770.099976,761.680725,5501620
2016-08-23,770.700012,770.700012,760.000000,762.349976,754.015381,3756220
2016-08-24,765.000000,775.349976,763.549988,769.700012,761.285034,3806381
2016-08-25,773.950012,777.299988,762.049988,764.950012,756.587036,2285008
2016-08-26,766.250000,768.650024,752.750000,755.250000,746.993042,1978922
2016-08-29,757.900024,762.400024,746.599976,759.299988,750.998779,2362413
2016-08-30,763.799988,777.000000,760.950012,774.849976,766.378723,1726397
2016-08-31,778.000000,782.000000,771.299988,775.650024,767.170044,3405144
2016-09-01,775.599976,778.900024,767.250000,770.049988,761.631226,1183855
2016-09-02,774.000000,784.299988,768.000000,782.349976,773.796753,1867621
2016-09-06,786.000000,789.000000,778.299988,782.650024,774.093445,1556462
2016-09-07,783.000000,784.549988,776.549988,779.250000,770.730652,1353192
2016-09-08,780.000000,809.750000,777.299988,808.049988,800.242737,3663747
2016-09-09,811.000000,818.500000,794.099976,797.450012,789.745117,4003165
2016-09-12,789.000000,795.900024,779.099976,787.049988,779.445618,2621800
2016-09-14,795.000000,796.200012,774.400024,779.849976,772.315125,3858523
2016-09-15,784.000000,792.599976,782.150024,786.349976,778.752319,1479337
2016-09-16,790.049988,794.000000,781.250000,783.799988,776.226990,2303954
2016-09-19,784.549988,789.700012,780.549988,782.500000,774.939575,1283403
2016-09-20,785.000000,786.599976,777.000000,778.750000,771.225830,2078649
2016-09-21,782.000000,784.500000,776.349976,778.849976,771.324829,1572757
2016-09-22,786.049988,788.849976,783.299988,786.750000,779.148560,1730313
2016-09-23,790.099976,790.750000,778.000000,780.049988,772.513245,1768021
2016-09-26,781.000000,784.250000,764.599976,766.150024,758.747620,2308824
2016-09-27,766.500000,776.900024,766.150024,770.150024,762.708923,1556490
2016-09-28,766.200012,773.750000,763.400024,764.799988,757.410583,2342694
2016-09-29,769.000000,770.000000,732.000000,735.849976,728.740295,5321213
2016-09-30,739.950012,745.000000,735.099976,742.700012,735.524109,2051308
2016-10-03,750.000000,761.000000,750.000000,757.049988,749.735474,1856097
2016-10-04,762.000000,773.000000,759.250000,764.299988,756.915405,2557812
2016-10-05,768.500000,768.500000,757.299988,759.450012,752.112305,1847125
2016-10-06,765.000000,766.549988,750.099976,752.900024,745.625610,1755184
2016-10-07,756.000000,756.200012,748.799988,751.200012,743.942017,1554398
2016-10-10,752.950012,758.000000,750.000000,755.450012,748.150940,1365905
2016-10-13,749.200012,753.900024,735.099976,739.700012,732.553101,2996697
2016-10-14,740.900024,747.000000,737.400024,745.500000,738.297058,1849542
2016-10-17,747.299988,747.400024,732.000000,733.950012,726.858643,1510291
2016-10-18,735.950012,745.299988,735.500000,743.500000,736.316406,1901132
2016-10-19,748.400024,759.000000,747.049988,750.250000,743.001221,2267328
2016-10-20,754.750000,755.900024,742.950012,745.500000,738.297058,1360596
2016-10-21,747.000000,749.000000,740.549988,747.750000,740.525330,1807639
2016-10-24,749.900024,753.700012,745.250000,747.150024,739.931152,1014731
2016-10-25,749.099976,759.000000,746.250000,747.400024,740.178711,1924646
2016-10-26,749.000000,749.000000,736.099976,738.700012,731.562805,1206610
2016-10-27,742.000000,750.700012,737.200012,746.900024,739.683594,2686399
2016-10-28,747.000000,752.000000,741.950012,743.400024,736.217407,1900094
2016-11-01,749.000000,749.000000,732.099976,733.750000,726.660583,2566651
2016-11-02,732.799988,732.799988,713.099976,714.049988,707.150940,3286334
2016-11-03,714.000000,717.000000,700.400024,703.650024,696.851440,4374269
2016-11-04,679.900024,679.900024,647.099976,651.500000,645.205261,17908933
2016-11-07,676.000000,677.000000,653.000000,654.900024,648.572449,6663505
2016-11-08,660.000000,663.049988,632.299988,635.400024,629.260864,9896681
2016-11-09,600.000000,669.150024,571.900024,660.750000,654.365906,14963330
2016-11-10,680.000000,693.599976,664.099976,666.200012,659.763245,9357587
2016-11-11,690.000000,708.000000,680.000000,688.000000,681.352661,13184334
2016-11-15,697.950012,705.549988,674.650024,682.450012,675.856262,5816519
2016-11-16,691.000000,694.750000,660.000000,667.400024,660.951660,4722902
2016-11-17,668.750000,681.349976,660.000000,669.250000,662.783813,3756250
2016-11-18,671.500000,692.500000,662.049988,688.849976,682.194397,6150792
2016-11-21,692.000000,697.099976,676.049988,690.349976,683.679932,5090705
2016-11-22,699.000000,699.400024,685.000000,689.900024,683.234314,3359143
2016-11-23,696.000000,704.900024,691.049988,701.299988,694.524109,4496512
2016-11-24,699.500000,699.500000,680.000000,682.500000,675.905823,3783616
2016-11-25,689.500000,717.000000,685.099976,714.150024,707.250000,4410579
2016-11-28,713.650024,720.200012,710.049988,715.150024,708.240356,2607872
2016-11-29,719.900024,721.500000,702.000000,706.500000,699.673889,3674024
2016-11-30,710.900024,719.500000,706.299988,709.799988,702.942017,4359468
2016-12-01,709.799988,724.500000,707.000000,721.500000,714.528931,2796906
2016-12-02,719.299988,730.950012,716.099976,720.349976,713.390076,3163480
2016-12-05,722.000000,725.000000,710.349976,713.099976,706.210083,2946490
2016-12-06,716.549988,721.700012,704.150024,706.150024,699.327271,2939600
2016-12-07,700.000000,700.000000,660.000000,664.000000,657.584534,12922300
2016-12-08,664.000000,679.599976,658.849976,675.700012,669.171448,6865033
2016-12-09,678.000000,682.799988,671.250000,673.000000,666.497559,3298719
2016-12-12,673.200012,681.900024,670.000000,676.400024,669.864746,2155130
2016-12-13,676.000000,685.700012,666.549988,684.349976,677.737854,4508196
2016-12-14,685.950012,692.650024,675.000000,678.400024,671.845398,3202343
2016-12-15,672.799988,673.599976,645.000000,649.950012,643.670288,9539189
2016-12-16,650.849976,651.900024,633.599976,647.349976,641.095337,10780836
2016-12-19,644.000000,644.000000,630.099976,632.250000,626.141296,4214766
2016-12-20,635.000000,638.000000,622.099976,627.900024,621.833313,3984283
2016-12-21,632.000000,633.900024,613.049988,614.450012,608.513245,7404147
2016-12-22,616.250000,625.000000,608.000000,609.150024,603.264465,5479188
2016-12-23,614.000000,629.500000,611.200012,623.500000,617.475830,6105681
2016-12-26,624.549988,624.900024,610.000000,611.250000,605.344177,3005547
2016-12-27,614.000000,622.200012,612.599976,621.099976,615.098999,2289086
2016-12-28,624.000000,628.650024,619.049988,621.349976,615.346619,2516753
2016-12-29,621.500000,624.950012,611.849976,614.700012,608.760864,4788982
2016-12-30,619.000000,632.000000,616.650024,630.000000,623.913025,3523510
2017-01-02,633.000000,640.349976,627.000000,634.049988,627.923889,2266225
2017-01-03,637.000000,641.950012,631.849976,636.099976,629.954041,2821892
2017-01-04,638.000000,643.799988,634.799988,637.349976,631.192017,2500456
2017-01-05,646.099976,647.900024,641.500000,643.450012,637.233093,2589560
2017-01-06,648.099976,649.750000,639.450012,640.750000,634.559143,1864378
2017-01-09,641.099976,646.900024,631.000000,632.049988,625.943176,1827405
2017-01-10,635.000000,639.900024,627.099976,638.549988,632.380371,2559697
2017-01-11,640.000000,649.549988,639.299988,648.200012,641.937195,2784843
2017-01-12,629.000000,646.900024,629.000000,644.750000,638.520508,6269913
2017-01-13,647.000000,657.400024,642.450012,653.000000,646.690796,3524996
